Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Log(MSRP)
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,11,549,29215,10.282471783394694
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,13,549,32760,10.396994062531652
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17,11,549,33420,10.416939723904
GMC,Savana Cargo,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,19,14,549,27710,10.22958472526072
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,11,549,32535,10.39010244758706
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17,11,549,31075,10.344191096070311
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,11,549,32875,10.40049818726839
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17,11,549,31415,10.355072596257845
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,11,549,29555,10.294042047908539
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,17,11,549,33760,10.427061569124286
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,16,11,549,32455,10.387640604886283
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,16,11,549,33915,10.431642158423893
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Cargo Van,16,11,549,34800,10.457401400981889
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,16,11,549,30595,10.328624560441757
GMC,Savana,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,549,30970,10.340806561758198
GMC,Savana,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,549,36030,10.49213495800589
GMC,Savana,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,549,31865,10.369294889650455
GMC,Savana,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,549,34525,10.449467942376494
GMC,Savana,2014,flex-fuel (unleaded/E85),280.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,549,34160,10.438839921478715
GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,549,36355,10.501114531238661
GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,549,34015,10.434586281141675
GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,549,35915,10.4889381576407
GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,549,36700,10.510559281627845
GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,549,32190,10.379442189358636
GMC,Savana,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,549,34485,10.448308723560077
GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,549,32990,10.403990075979044
GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,549,37155,10.522880544507412
GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,549,37500,10.53212287826962
GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,549,35285,10.471241563688011
GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,549,36715,10.510967906338982
GMC,Savana,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,549,34815,10.457832330215615
Lexus,SC 300,1998,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22,17,454,3211,8.074649075066652
Lexus,SC 300,1999,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22,17,454,3665,8.20685642839965
Lexus,SC 300,2000,regular unleaded,225.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22,17,454,4024,8.300280189852664
Lexus,SC 400,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23,17,454,3442,8.144098463338524
Lexus,SC 400,1999,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23,16,454,4031,8.302017809751204
Lexus,SC 400,2000,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,23,16,454,4404,8.39049553837028
Lexus,SC 430,2008,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,23,16,454,66355,11.102789465212165
Lexus,SC 430,2009,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,23,16,454,66805,11.109548175850412
Lexus,SC 430,2010,premium unleaded (required),288.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,23,16,454,68405,11.133215819061775
Hyundai,Scoupe,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Coupe,32,23,1439,2000,7.601402334583733
Hyundai,Scoupe,1993,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Coupe,29,23,1439,2000,7.601402334583733
Hyundai,Scoupe,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Coupe,30,23,1439,2000,7.601402334583733
Hyundai,Scoupe,1994,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Coupe,29,23,1439,2000,7.601402334583733
Hyundai,Scoupe,1995,regular unleaded,115.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Coupe,30,23,1439,2000,7.601402334583733
Hyundai,Scoupe,1995,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Coupe,33,24,1439,2000,7.601402334583733
Chrysler,Sebring,2008,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Not Available,Midsize,Convertible,26,16,1013,32715,10.395619533854864
Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Not Available,Midsize,Convertible,30,21,1013,26600,10.188704088048116
Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,30,21,1013,24415,10.102993934084184
Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,20865,9.945876319027915
Chrysler,Sebring,2008,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,19840,9.895505782794471
Chrysler,Sebring,2008,regular unleaded,235.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Midsize,Sedan,24,15,1013,28415,10.254707645791896
Chrysler,Sebring,2008,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Convertible,26,18,1013,29275,10.284523346721118
Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,30,21,1013,25920,10.162808729968926
Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,20915,9.94826969530802
Chrysler,Sebring,2009,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Convertible,26,18,1013,30270,10.317945437479338
Chrysler,Sebring,2009,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Not Available,Midsize,Convertible,27,16,1013,35125,10.46669687598168
Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,20515,9.92896034850916
Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Not Available,Midsize,Convertible,29,20,1013,27790,10.232467506256102
Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,21810,9.990169708671852
Chrysler,Sebring,2009,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,23040,10.045030516645731
Chrysler,Sebring,2010,regular unleaded,235.0,6.0,AUTOMATIC,front wheel drive,2.0,Not Available,Midsize,Convertible,27,16,1013,32710,10.39546669175574
Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,21,1013,22115,10.004056607457823
Chrysler,Sebring,2010,flex-fuel (unleaded/E85),186.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Convertible,26,18,1013,29210,10.282300629646866
Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,2.0,Not Available,Midsize,Convertible,29,20,1013,27850,10.23462415135353
Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,30,21,1013,20120,9.909519324767848
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,25,18,1720,36300,10.499600568082863
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,26100,10.169728906753061
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,32300,10.382853468483827
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,22,17,1720,39700,10.589131655274922
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,28300,10.250652418696085
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,28500,10.25769445336048
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,26400,10.181157167204903
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,22,17,1720,39900,10.594156665220533
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,32700,10.39516093745751
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,25,18,1720,36400,10.502351525774941
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,22,17,1720,41900,10.643064971973882
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,28850,10.269899933380591
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,33600,10.422311107413181
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,25,18,1720,36900,10.515993929932415
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Passenger Minivan,24,18,1720,26800,10.196194479235656
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,39,30,2009,20720,9.938902957757083
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,40,30,2009,17780,9.785885750455948
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,39,30,2009,18350,9.817439347910675
Nissan,Sentra,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,36,27,2009,16530,9.712992685053011
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,39,30,2009,17380,9.76313293456348
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,39,30,2009,19960,9.901535648810883
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,29,2009,22170,10.00654040759221
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,29,2009,20410,9.923829250194043
Nissan,Sentra,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,36,27,2009,16780,9.728002573001161
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,29,2009,18550,9.828278974938373
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,40,30,2009,18160,9.807031716718498
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,29,2009,17760,9.784760321267326
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,37,29,2009,21500,9.975854724662028
Nissan,Sentra,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,33,27,2009,21990,9.998388557730848
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,37,29,2009,18790,9.841133310789152
Nissan,Sentra,2017,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,35,27,2009,16990,9.740439071085758
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,37,29,2009,19990,9.903037451255743
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,37,29,2009,17990,9.79762691183662
Nissan,Sentra,2017,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,32,26,2009,21990,9.998388557730848
Kia,Sephia,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Compact,Sedan,28,21,1720,2000,7.601402334583733
Kia,Sephia,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Compact,Sedan,26,20,1720,2000,7.601402334583733
Kia,Sephia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Compact,Sedan,28,22,1720,10845,9.291551627401006
Kia,Sephia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Compact,Sedan,28,22,1720,12445,9.429154565129164
Kia,Sephia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Compact,Sedan,28,19,1720,11820,9.377632889750377
Kia,Sephia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Compact,Sedan,28,19,1720,13420,9.504575923397805
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,64320,11.071641450995672
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,47620,10.771029119400374
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,56580,10.943428518789158
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,61095,11.02020167656822
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,47620,10.771029119400374
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,53355,10.884741715260935
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,56580,10.943428518789158
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,64320,11.071641450995672
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,44395,10.70090465427187
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,61855,11.032564382008058
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,57340,10.956771179117867
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,45325,10.721636098258875
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,65080,11.083387926918672
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,65080,11.083387926918672
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,57340,10.956771179117867
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,48550,10.790370070829697
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,54115,10.89888516972325
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,48550,10.790370070829697
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,48685,10.793146793409365
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,65215,11.085460116582396
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,45460,10.724610094524913
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,57475,10.959122748349097
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,57475,10.959122748349097
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,54250,10.90137670441254
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,48685,10.793146793409365
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,65215,11.085460116582396
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,4dr SUV,17,13,2031,61990,11.034744492199986
Cadillac,Seville,2002,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25,16,1624,44399,10.700994748420316
Cadillac,Seville,2002,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1624,49705,10.813880929144199
Cadillac,Seville,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1624,51650,10.852264835444583
Cadillac,Seville,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25,16,1624,45535,10.726258500889578
Cadillac,Seville,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,24,16,1624,45975,10.735874800187577
Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Convertible,29,20,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,24,18,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,24,18,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,20,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,24,18,1851,2000,7.601402334583733
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,1851,2000,7.601402334583733
Dodge,Shadow,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,1851,2000,7.601402334583733
Dodge,Shadow,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,1851,2000,7.601402334583733
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,22,1851,2000,7.601402334583733
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Not Available,Compact,Convertible,29,22,1851,2000,7.601402334583733
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,1851,2000,7.601402334583733
Dodge,Shadow,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,21,1851,2000,7.601402334583733
Dodge,Shadow,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,30,23,1851,2000,7.601402334583733
Dodge,Shadow,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,30,23,1851,2000,7.601402334583733
Dodge,Shadow,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,27,21,1851,2000,7.601402334583733
Ford,Shelby GT350,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,61295,11.023469866940431
Ford,Shelby GT350,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,47795,10.774697232969645
Ford,Shelby GT350,2016,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,15,5657,61295,11.023469866940431
Ford,Shelby GT350,2016,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,47795,10.774697232969645
Ford,Shelby GT350,2017,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,15,5657,61795,11.031593916431941
Ford,Shelby GT350,2017,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,54295,10.902205838383594
Ford,Shelby GT500,2012,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,23,15,5657,48810,10.795710976276323
